date,Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Month
2020-07-12 00:00:00+02:00,16.47647058823529,7.788235294117646,167.64705882352942,445.52941176470586,432.70588235294116,14.923529411764704,66.28823529411765,958.0411764705883,75.82352941176471,2.4764705882352938,7
2020-07-13 00:00:00+02:00,16.9875,4.00625,96.125,638.1875,512.1875,12.2625,61.66875,954.6874999999999,76.9375,3.58125,7
2020-07-14 00:00:00+02:00,18.73125,6.2875000000000005,155.5625,498.875,474.75,16.64375,59.06875000000001,949.4375,151.75,1.4312499999999997,7
2020-07-15 00:00:00+02:00,16.38125,55.287499999999994,221.5625,16.8125,234.0625,25.512500000000003,83.43124999999999,947.93125,283.1875,2.3812500000000005,7
2020-07-16 00:00:00+02:00,13.431250000000002,70.08749999999999,132.75,0.0,132.75,27.125,93.31875,951.4624999999999,262.375,2.76875,7
2020-07-17 00:00:00+02:00,15.9625,45.0,264.3125,25.125,280.5,19.58125,78.13125,952.525,283.125,1.8125,7
2020-07-18 00:00:00+02:00,15.875,49.256249999999994,194.0,54.3125,234.8125,23.34375,78.66875,952.8812499999999,193.75,1.5499999999999996,7
2020-07-19 00:00:00+02:00,20.39375,12.593750000000002,169.375,419.625,444.4375,26.8,66.16875,950.54375,107.6875,1.2374999999999998,7
2020-07-20 00:00:00+02:00,21.999999999999996,4.98125,141.0,536.4375,462.6875,21.750000000000004,62.6125,951.2,269.625,2.2937500000000006,7
2020-07-21 00:00:00+02:00,21.693750000000005,18.687499999999996,211.0,266.625,381.375,27.737500000000008,67.1375,953.575,289.6875,2.4375,7
2020-07-22 00:00:00+02:00,20.71875,26.475,154.25,312.625,401.6875,23.45625,62.9375,953.8687499999999,67.125,1.5312499999999998,7
2020-07-23 00:00:00+02:00,20.5625,29.593749999999996,177.3125,229.3125,295.6875,25.1625,68.3,950.0125,274.625,2.3375000000000004,7
2020-07-24 00:00:00+02:00,18.759999999999998,46.633333333333326,260.6666666666667,4.666666666666667,262.46666666666664,26.32,80.06666666666665,947.3266666666667,263.46666666666664,2.6400000000000006,7
2020-07-25 00:00:00+02:00,20.26875,28.98125,184.3125,288.875,351.1875,23.56875,67.18125,948.9375,262.9375,1.90625,7
2020-07-26 00:00:00+02:00,18.70625,51.53125,201.3125,63.25,250.125,28.831250000000004,82.07499999999999,948.8375,246.5625,2.7874999999999996,7
2020-07-27 00:00:00+02:00,22.2875,0.68125,73.25,648.5625,477.5,26.806250000000002,66.825,951.325,120.5,1.4000000000000001,7
2020-07-28 00:00:00+02:00,24.75,25.7375,122.0625,367.0625,369.4375,31.34375,63.575,948.475,268.0,3.9687499999999996,7
2020-07-29 00:00:00+02:00,21.35625,18.75,186.625,314.875,394.5625,29.043750000000006,68.03750000000001,953.4499999999998,300.5625,1.34375,7
2020-07-30 00:00:00+02:00,23.95625,0.39375,83.3125,615.0,467.625,27.3625,64.81875000000001,953.4499999999999,187.625,1.09375,7
2020-07-31 00:00:00+02:00,25.5,1.34375,99.875,584.4375,456.4375,27.25,59.925000000000004,951.8374999999999,193.375,1.2999999999999998,7
2020-08-01 00:00:00+02:00,26.4125,15.837500000000002,126.6875,428.3125,420.125,29.23125,59.83125,949.31875,269.0,1.6125,8
2020-08-02 00:00:00+02:00,20.72666666666667,72.97333333333333,112.46666666666667,9.0,118.0,34.41333333333333,80.23333333333335,947.9733333333332,289.4,2.4399999999999995,8
2020-08-03 00:00:00+02:00,15.353333333333332,78.44,106.73333333333333,0.0,106.73333333333333,29.826666666666664,92.10666666666667,944.8066666666667,275.4,1.8333333333333335,8
2020-08-04 00:00:00+02:00,11.639999999999999,70.23333333333333,122.53333333333333,0.0,122.53333333333333,23.69333333333333,91.83333333333333,949.3066666666667,252.86666666666667,2.9933333333333336,8
2020-08-05 00:00:00+02:00,16.573333333333334,6.753333333333333,171.2,494.1333333333333,439.1333333333333,19.64,67.94666666666666,952.6666666666666,87.93333333333334,3.2800000000000002,8
2020-08-06 00:00:00+02:00,19.486666666666668,0.7,89.0,629.5333333333333,478.06666666666666,27.24666666666667,73.64,953.8333333333334,77.4,3.066666666666667,8
2020-08-07 00:00:00+02:00,22.499999999999996,0.92,86.86666666666666,635.6666666666666,483.8,20.90666666666667,69.42,954.52,71.6,2.646666666666667,8
2020-08-08 00:00:00+02:00,24.220000000000002,2.1933333333333334,115.26666666666667,584.9333333333333,466.46666666666664,21.853333333333335,63.673333333333325,954.7333333333333,122.13333333333334,1.4733333333333332,8
2020-08-09 00:00:00+02:00,24.52,1.6333333333333333,117.93333333333334,577.6666666666666,461.3333333333333,22.19333333333333,60.75333333333333,952.7933333333334,88.86666666666666,1.9933333333333332,8
2020-08-10 00:00:00+02:00,24.673333333333336,4.133333333333334,97.93333333333334,581.2666666666667,466.6,23.220000000000002,62.49333333333333,949.56,81.66666666666667,1.9600000000000002,8
2020-08-11 00:00:00+02:00,24.293333333333333,12.580000000000002,160.53333333333333,381.73333333333335,419.93333333333334,28.63333333333333,67.95333333333333,951.1133333333332,129.06666666666666,1.9999999999999998,8
2020-08-12 00:00:00+02:00,23.946666666666662,10.160000000000002,113.93333333333334,486.53333333333336,438.8666666666667,29.726666666666667,67.66,950.88,86.86666666666666,2.3866666666666663,8
2020-08-13 00:00:00+02:00,21.37333333333333,45.50000000000001,208.73333333333332,37.06666666666667,229.8,35.6,80.34666666666666,949.7666666666667,269.8666666666667,2.14,8
2020-08-14 00:00:00+02:00,20.71333333333333,33.12,231.13333333333333,148.26666666666668,303.06666666666666,32.36,76.24666666666666,949.0799999999999,257.26666666666665,2.6,8
2020-08-15 00:00:00+02:00,21.519999999999996,36.27333333333333,244.06666666666666,65.2,290.1333333333333,32.473333333333336,74.48666666666666,948.9333333333332,265.1333333333333,2.0733333333333333,8
2020-08-16 00:00:00+02:00,21.65333333333333,13.959999999999999,94.66666666666667,516.1333333333333,432.6,27.426666666666666,73.98000000000002,946.5733333333334,89.13333333333334,2.4533333333333336,8
2020-08-17 00:00:00+02:00,19.333333333333332,50.059999999999995,187.66666666666666,20.8,201.0,30.060000000000002,75.26666666666667,946.8266666666666,269.6,2.6733333333333333,8
2020-08-18 00:00:00+02:00,18.906666666666663,53.22666666666667,204.6,15.466666666666667,209.13333333333333,24.973333333333333,73.46666666666667,947.0733333333334,261.6,2.766666666666667,8
2020-08-19 00:00:00+02:00,20.56,9.42,147.06666666666666,474.1333333333333,406.53333333333336,21.646666666666665,63.17333333333333,946.7133333333335,163.26666666666668,1.7133333333333334,8
2020-08-20 00:00:00+02:00,24.673333333333336,15.766666666666664,123.4,414.26666666666665,382.6,32.71333333333333,57.059999999999995,947.06,166.26666666666668,1.2399999999999998,8
2020-08-21 00:00:00+02:00,27.16666666666667,1.5799999999999998,79.2,609.1333333333333,436.93333333333334,26.459999999999997,56.00666666666666,948.4333333333333,175.93333333333334,1.34,8
2020-08-22 00:00:00+02:00,19.271428571428572,70.29285714285716,101.64285714285714,0.0,101.64285714285714,37.19285714285714,90.27857142857142,953.0785714285714,279.57142857142856,2.5714285714285716,8
2020-08-23 00:00:00+02:00,18.873333333333335,45.28000000000001,191.66666666666666,67.13333333333334,219.06666666666666,23.600000000000005,74.7,952.3933333333333,265.46666666666664,2.8666666666666667,8
2020-08-24 00:00:00+02:00,17.160000000000004,39.49333333333333,221.26666666666668,65.06666666666666,264.2,20.613333333333333,70.47333333333333,951.4466666666667,238.33333333333334,1.22,8
2020-08-25 00:00:00+02:00,19.357142857142858,16.435714285714287,206.0,330.35714285714283,374.7142857142857,21.46428571428572,61.435714285714276,949.2214285714286,223.07142857142858,1.192857142857143,8
2020-08-26 00:00:00+02:00,21.492857142857144,7.064285714285715,108.85714285714286,570.6428571428571,434.0,19.564285714285717,57.62857142857143,948.2642857142857,265.7857142857143,7.421428571428571,8
